id,likes_count,from_id,from_name,message,created_time,type,link,story,comments_count,shares_count,love_count,haha_count,wow_count,sad_count,angry_count
540404695989874_1353828451314157,3715,5.40405E+14,AfD,"Unser Wahlhelfer der Woche ist Christopher Lauer (SPD, zuvor Piratenpartei). Anschaulicher als er hat selten jemand demonstriert, mit welchen Methoden die Konsensparteien nicht nur gegen die AfD, sondern vor allem gegen unsere Unterstützer und Wähler vorgehen. Was war passiert? Weil Lauer die Kölner Polizei und den verwendeten Begriff ""Nafri"" massiv kritisierte, schrieb ihm ein AfD-Wähler eine Mail, in der er ihm wünschte, die SPD möge in der Bedeutungslosigkeit versinken. 

Lauer nahm dies zum Anlass, den Schreiber auf Twitter öffentlich zu denunzieren. Darüber hinaus schrieb er, ebenfalls öffentlichkeitswirksam auf Twitter, den Arbeitgeber des Mannes an, die Sparkasse - um seinem Denunziantentum auch dort freien Lauf zu lassen. Welche Folgen das für den Schreiber der Mail und dessen Familie haben würde, interessierte Lauer augenscheinlich nicht.

Es ist interessant, wo das Recht auf Meinungsfreiheit bei den Altparteien scheinbar endet, wenn es sich beim Gegenüber um AfD-Wähler, -Mitglieder oder -Unterstützer handelt. Dennoch sind solche Auswüchse für uns die pure Motivation, zumal wir das Jahr mit einer Erfolgsmeldung beginnen konnten: 25.000 Mitglieder zählt unsere Partei nun, und täglich werden es mehr. Das wird auch ein Christopher Lauer nicht verhindern, im Gegenteil.

http://www.stern.de/politik/deutschland/christopher-lauer-stellt-afd-anhaenger-via-twitter-bloss--wird-er-vor-gericht-gezerrt--7268374.html",2017-01-07T09:41:22+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1353828451314157/?type=3,NA,785,1576,20,387,34,15,484
540404695989874_1353909021306100,1840,5.40405E+14,AfD,"Rot-Grüne Ideologien sollen sich, nach dem Willen des von Maria Krautzberger (SPD) geführten Umweltbundesamtes, nun augenscheinlich auch im Lebensmittelbereich durchsetzen. Denn sie forderte, ""nichtvegane"" Lebensmittel zukünftig mit dem vollen Mehrwertsteuersatz von 19% zu besteuern. Wer sich also nicht gerade von Hirse und Rhabarbersaft ernährt, der soll dafür kräftig zur Kasse gebeten werden. 

Wir haben nichts gegen eine vegane Lebensweise, dennoch ist es das Privatvergnügen des einzelnen Individuums, das durch die vom Bundesumweltamt angestrebten Veränderungen hofiert würde. Am Ende müssten die ""kleinen Leute"" hierfür die Zeche zahlen, laut Krautzberger würde der Staat 5,2 Milliarden Euro zusätzlich einnehmen können. Nicht mit uns!

https://www.heise.de/tp/features/Umweltbundesamtspraesidentin-SPD-fordert-hoehere-Besteuerung-nichtveganer-Lebensmittel-3589118.html",2017-01-07T14:07:01+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1353909021306100/?type=3,NA,592,1259,13,124,23,20,735
540404695989874_1354789384551397,10399,5.40405E+14,AfD,"Nun scheint es also entschieden: Der 24.9. ist der wichtigste Tag für die AfD in 2017. 

Nachdem sich die Länder mehrheitlich für den 24.9. ausgesprochen hatten, stimmten nun auch die Regierungsparteien für die Wahl an diesem Tag. Es fehlt zwar noch die Formalie, aber es ist davon auszugehen, dass sich der Bundespräsident diesen Wünschen anschließen und entsprechend entscheiden wird.

Zeit für Veränderung! Zeit für die #AfD! Am 24.9.2017 AfD wählen!

https://www.welt.de/politik/deutschland/article160960006/Koalition-einigt-sich-auf-Termin-fuer-Bundestagswahl.html",2017-01-08T09:31:11+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1354789384551397/?type=3,NA,1346,4479,414,36,14,6,88
540404695989874_1355670757796593,4405,5.40405E+14,AfD,"Heiko Maas (SPD) möchte potentielle Gefährder mit elektronischen Fußfesseln ausstatten. Im Falle Amris hätte das vermutlich bedeutet, dass man das Berliner Attentat dennoch nicht hätte verhindern können. Denn auch mit Fußfessel wäre er problemlos dazu in der Lage gewesen, einen LKW zu bedienen. Solche Schnellschüsse sind es, die das Vertrauen der Menschen in die Politik erschüttern. Denn statt Verdächtige einfach nur zu überwachen, sollte man sie, wenn möglich, umgehend abschieben. [1]

Das will man jedoch nicht, so wie im Falle eines Afghanen, der bereits Anschläge im Ausland ankündigte. Man schob ihn deshalb nicht ab, obwohl sein Asylantrag abgelehnt wurde. Der Mann verschwand im Herbst vergangenen Jahres spurlos. [2]

Gefährdet hat unser Land und seine Bürger jedoch vor allem eine Person: Bundeskanzlerin Angela Merkel. Die unkontrollierte Einwanderung machte es vielen islamistischen Gefährdern erst möglich, problemlos einzureisen. Doch auch nach einem Jahr voller Terroranschläge kommen aus dem Kanzleramt und der Bundesregierung nur halbfertige Lösungen, statt dass man endlich durchgreift und potentielle Attentäter rigoros des Landes verweist.

[1] http://www.focus.de/politik/deutschland/anschlag-in-berlin-maas-will-allen-gefaehrdern-elektronische-fussfesseln-verpassen_id_6464684.html
[2] http://www.oe24.at/welt/Anschlag-angekuendigt-Asylwerber-wird-nicht-abgeschoben/251517225",2017-01-09T08:27:20+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1355670757796593/?type=3,NA,648,2425,81,1701,21,2,50
540404695989874_1355781504452185,3048,5.40405E+14,AfD,"Eilmeldung: Bundesinnenminister Thomas de Maizière teilte heute mit, die derzeitigen Grenzkontrollen insbesondere an der deutsch-österreichischen Grenze auch zukünftig zu erhalten. Da stellt sich uns die Frage: Welche Kontrollen meint er denn? Sowohl an der Grenze zu Österreich als auch an allen anderen Grenzen zu unseren europäischen Nachbarn finden, wenn überhaupt, nur sporadische Kontrollen statt. 

Der Wille, die deutschen Grenzen zu schützen und der illegalen Migration Einhalt zu gebieten, ist nach wie vor nicht erkennbar. Mit dem Abschreiben von AfD-Positionen ist es nicht getan, wir fordern den Innenminister deshalb auf, seinen leeren Worthülsen echte Taten folgen zu lassen. Mehr als dreiste Lügen sind es augenscheinlich nämlich nicht, die wir da vernehmen, und wenn man sich an den Grenzen umsieht, weiß man nicht, ob man angesichts dessen lachen oder weinen soll.

Jetzt mitmachen: Wir prämieren das schönste Bild einer echten Grenzkontrolle, indem wir es auf unserer Seite veröffentlichen. Postet eure Bilder in die Kommentare!

http://www.focus.de/politik/deutschland/schwerpunkt-illegaler-migration-de-maiziere-will-grenzkontrollen-aufrechterhalten-solange-es-noetig-ist_id_6465679.html",2017-01-09T11:51:41+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1355781504452185/?type=3,NA,663,1738,17,855,20,12,173
540404695989874_1356164087747260,9586,5.40405E+14,AfD,"Der Focus möchte wissen, wen Sie wählen würden, wenn am Sonntag Bundestagswahlen wären. Haben Sie schon abgestimmt? :)

http://www.focus.de/politik/deutschland/focus-online-umfrage-wenn-am-sonntag-bundestagswahl-waere-wen-wuerden-sie-waehlen_id_6467621.html",2017-01-10T08:15:01+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1356164087747260/?type=3,NA,2332,3271,458,462,68,6,17
540404695989874_1356676677696001,3993,5.40405E+14,AfD,"Einmal jährlich, meist im Oktober, gibt Bundeskanzlerin Merkel bekannt, abgelehnte Asylbewerber schneller abschieben zu wollen. Das war schon 2015 so, und auch im vergangenen Jahr.  Nach der dramatischen Silvesternacht 2015 teilte sie zudem mit, dass sich solche Straftaten auch auf laufende Asylverfahren auswirken müssten, und die Täter mit der vollen Härte des Gesetzes bestraft würden:

Oktober 2015: ""Merkel fordert schnellere Abschiebung abgelehnter Asylbewerber""
http://www.stern.de/politik/deutschland/fluechtlingskrise--merkel-fordert-schnellere-abschiebung-abgelehnter-asylbewerber-6503556.html

Oktober 2016: ""Merkel will abgelehnte Asylbewerber konsequent abschieben""
https://www.merkur.de/politik/merkel-will-abgelehnte-asylbewerber-konsequent-abschieben-zr-6842595.html

Januar 2017: ""Angela Merkel: Wer abgelehnt wird, muss unser Land verlassen""
http://www.zeit.de/politik/deutschland/2017-01/sylpolitik-angela-merkel-fluechtlinge-abschiebung-integration-dbb-jahrestagung

Die oberste Volksvertreterin, die ihrer Aufgabe gerecht wird? Mitnichten. Denn passiert ist seither nichts. Weder finden tatsächlich Abschiebungen abgelehnter Asylbewerber statt; von weniger als 40 Ausreisepflichtigen einmal abgesehen, die man mit großem Tamtam in einen Flieger setzte. Noch wurden die Täter von Silvester 2015 so bestraft, wie von Merkel angekündigt. Im Gegenteil wurden die wenigen straffälligen Asylbewerber, die vor Gericht landeten, meist auf Bewährung freigelassen und verblieben in Deutschland.

Nun kürte eine Jury der Gesellschaft für deutsche Sprache (GfdS) das ""Unwort"" des Jahres: ""Gutmensch"" aus 2015 wurde von ""Volksverräter"" in 2016 abgelöst. Nicht nur, dass sich hier eine Gesellschaft zur Sprachpolizei aufschwingt, das gekrönte Unwort geht am Ziel, wenn auch nur knapp, vorbei. Denn das eigentliche ""Unwort"" sollte unserer Meinung nach nicht Volksverräter, sondern ""Volksvertreter"" sein. Denn am Beispiel Merkel ist klar definierbar, was dieses Wort denen bedeutet, die als solche bezeichnet werden: Nichts!

http://www.focus.de/wissen/mensch/jury-gibt-bekannt-volksverraeter-ist-das-unwort-des-jahres-2016_id_6472711.html",2017-01-10T12:20:01+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1356676677696001/?type=3,NA,458,1747,29,285,10,10,85
540404695989874_1357276287636040,671,5.40405E+14,AfD,NA,2017-01-11T04:19:30+0000,photo,https://www.facebook.com/Dr.Frauke.Petry/photos/a.782724038446912.1073741828.782456275140355/1346117535440890/?type=3,AfD shared Dr. Frauke Petry's photo.,95,1,7,0,6,122,2
540404695989874_1358453574184978,5625,5.40405E+14,AfD,"+++ EEG abschaffen - Steuerverschwendung bestrafen ++

Nicht nur das EEG selbst, sondern auch dessen Umsetzung und Organisation sind - typisch Bundesregierung - total chaotisch und extrem teuer!

Das bescheinigt nun auch der Bundesrechnungshof den daf",2017-01-12T08:36:16+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1358453574184978/?type=3,NA,300,1235,110,12,7,6,145
540404695989874_1358510787512590,2382,5.40405E+14,AfD,"Still gestanden! Die Bundesverteidigungsministerin lädt ein zum großen Sex-Seminar, das als Workshop zur ""sexuellen Orientierung"" angelegt ist. Damit will von der Leyen die Bundeswehr als einen Arbeitgeber präsentieren, bei dem die sexuelle Vielfalt großgeschrieben wird. Wie das dabei helfen soll, den tatsächlich vielfältigen Gefahren unserer Zeit zu begegnen, oder aber den desolaten Zustand unserer Verteidigungsarmee zu kompensieren, ist uns völlig schleierhaft. [1]

Die überkandidelte Zurschaustellung der Sexualität unserer Soldatinnen und Soldaten dürfte wohl kaum dazu beitragen, die Kernaufgabe der Bundeswehr, nämlich die Verteidigung unseres Landes, zu erfüllen. Wir empfehlen einen Blick in unser Grundsatzprogramm:

""Die deutschen Streitkräfte sind derzeit nur noch bedingt einsatzbereit. Durch politische Fehlentscheidungen und grobes Missmanagement wurden sie über nahezu drei Dekaden hinweg vernachlässigt. Sie müssen in vollem Umfang wieder in die Lage versetzt werden, ihre Aufgaben wirkungsvoll und nachhaltig zu erfüllen."" (AfD-Grundsatzprogramm, Seite 31) [2]

[1] https://www.merkur.de/politik/verteidigungsministerin-ursula-von-leyen-organisiert-sex-seminar-bei-bundeswehr-zr-7212068.html
[2] https://www.alternativefuer.de/wp-content/uploads/sites/7/2016/05/2016-06-27_afd-grundsatzprogramm_web-version.pdf",2017-01-12T13:00:01+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1358510787512590/?type=3,NA,1135,2631,11,1736,45,64,588
540404695989874_1359487107414958,1367,5.40405E+14,AfD,"Mehr als doppelt so viele islamistische Gefährder im Vergleich zu Rechts- und Linksextremisten tummeln sich unter uns. 

Während dieser Tage der Kampf gegen Rechts hoch im Kurs steht und andernorts Teile des gewalttätigen linken Spektrums sich selbst feiern, verdeutlicht ein neuer Bericht des Innenministeriums, wie die Lage wirklich ist.

Die Zahl islamistischer Gefährder übersteigt die, der als gefährlich eingestuften Rechts- und Linksextremisten in Deutschland bei Weitem. Der Bund erfasste Anfang Januar im Bereich ""Politisch motivierte Kriminalität links"" insgesamt 130 Gefährder und ""relevante Personen"". Bei der ""Politisch motivierten Kriminalität rechts"" lag die Zahl bei 126. Was den ""Islamistischen Terrorismus"" anbelangt, so stellt er beide Gruppen mühelos in den Schatten: 547 ""Gefährder"" und 366 ""relevante Personen"" sind hier beim Innenministerium vermerkt. Das sind fast dreieinhalb Mal so viele, wie in den beiden anderen Bereichen zusammen.

Als Gefährder wird eine Person angesehen, bei der bestimmte Tatsachen die Annahme rechtfertigen, dass sie politisch motivierte Straftaten von erheblicher Bedeutung, insbesondere solche im Sinne des § 100a der Strafprozessordnung, begehen wird. Wir fordern: islamistische Gefährder raus!

#AfD Zeit für Veränderung

http://www.zeit.de/gesellschaft/zeitgeschehen/2017-01/islamismus-gefaehrder-terroristen-extremismus-deutschland",2017-01-13T08:10:34+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1359487107414958/?type=3,NA,352,797,5,15,56,27,614
540404695989874_1359574114072924,2184,5.40405E+14,AfD,"Kanzlerdarstellerin Angela Merkel hat gestern ihre 14. Ehrendoktorwürde erhalten. Sie wurde ihr von den beiden Universitäten Gent und Löwen verliehen und zwar für ihre ""mutige und humane Haltung auf dem Höhepunkt der Flüchtlingskrise"". Sie habe auf eine in der Weltpolitik seltene Weise ""echte Staatskunst, politische Kreativität und genuine Menschlichkeit"" in ihrer Person vereint.

Soviel der Lobhudelei. Auch wir sind der Meinung, dass Frau Merkel noch viele weitere Auszeichnungen zustehen: 

Zum Beispiel die der schlechtesten Kanzlerin in der Geschichte der Bundesrepublik Deutschland, die den Schaden für ihr Volk eher gemehrt, als abgewendet hat. Da ihr die Terroropfer von Berlin nicht mal einen Trauerkranz, geschweige denn eine Staatstrauer wert waren, halten wir es im Zuge der oben angedichteten ""genuinen Menschlichkeit"" für angebracht, eine korrigierende Ehrung zu vergeben, die diesen beiden Seiten der Merkelschen Persönlichkeit gerecht wird. Auch ihre Verdienste zugunsten des Schleppermilieus sollten anerkannt werden. Alle drei Auszeichnungen würden wir in jedem Fall mit einem 11 minütigen Applaus wertschätzen. 

#AfD Zeit für Veränderung",2017-01-13T12:02:01+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1359574114072924/?type=3,NA,2320,1832,10,1391,53,99,2542
540404695989874_1360399547323714,2422,5.40405E+14,AfD,"++ Programmhinweis ++

#AfD Bundessprecherin, Landessprecherin und Fraktionsvorsitzende in Sachsen Dr. Frauke Petry zu Gast bei ""hart aber fair""

Unbedingt anschauen!",2017-01-14T07:43:36+0000,photo,https://www.facebook.com/Dr.Frauke.Petry/photos/a.782724038446912.1073741828.782456275140355/1349531561766154/?type=3,AfD shared Dr. Frauke Petry's photo.,487,0,120,7,27,0,2
540404695989874_1360881153942220,10537,5.40405E+14,AfD,"43 Jahre war sie Mitglied der CDU, nun sieht sie keinen Sinn mehr darin: Erika Steinbach ist heute aus ihrer Partei ausgetreten. Sie wirft Bundeskanzlerin Angela Merkel Rechtsbruch in der Asylpolitik vor, und erklärt ihren gravierenden Schritt so: „Würde ich aktuell CDU wählen? Nein. Würde ich heutzutage gar in die CDU eintreten? Nein. Daraus kann ich nur die ehrliche Schlussfolgerung ziehen, die CDU zu verlassen.“

Einen Eintritt in die #AfD zieht Steinbach derzeit nicht in Erwägung, aber: ""Ich hoffe, dass die AfD in den Bundestag einzieht, damit es dort endlich wieder eine Opposition gibt. Nur so bleibt die Demokratie lebendig.""

https://www.welt.de/politik/deutschland/article161173232/Erika-Steinbach-verlaesst-die-CDU-und-wirft-Merkel-Rechtsbruch-vor.html",2017-01-14T18:56:14+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1360881153942220/?type=3,NA,981,5674,367,233,52,2,20
540404695989874_1361492950547707,1486,5.40405E+14,AfD,"Thorsten Schulte ist Konjunktur- und Kapitalmarktexperte. In dieser Funktion war er bisher ein gefragter Publizist und Experte, beispielsweise bei N24. Ob er das auch jetzt noch sein wird, nachdem er die von der Bundesregierung so schamlos durchgeführten Rechtsbrüche im verlinkten Video so klar benannt hat? 

Weitere Informationen und Quellangaben, zu den im Video genannten Inhalten, finden Sie hier: http://www.silberjunge.de/merkel/",2017-01-15T10:45:21+0000,video,https://www.youtube.com/watch?v=89IlHlDMA60,NA,195,965,16,7,46,9,141
540404695989874_1362045843825751,599,5.40405E+14,AfD,"Ohne Worte, das spricht für sich!",2017-01-15T15:28:38+0000,photo,https://www.facebook.com/jafuer.de/photos/a.131308147059728.1073741828.109330799257463/589580171232521/?type=3,AfD shared Junge Alternative für Deutschland's photo.,410,0,1,10,21,93,711
540404695989874_1362671757096493,5853,5.40405E+14,AfD,"Am kommenden Freitag wird Trump als der 45. US-Präsident vereidigt. Merkels Freund wird er bis auf weiteres nicht.

Schon während des turbulenten Wahlkampfes griff er sie immer wieder heftig an, bezeichnete ihre Flüchtlingspolitik als irrsinnig und unterstellte ihr, Deutschland zu ruinieren. Der Bundesrepublik prophezeite er Aufstände und ""radikalislamischen Terrorismus"". Kurz vor seiner Vereidigung geißelt er sie in einer exklusiven BILD-Reportage erneut mit den klaren Worten eines Trumps.

Merkels Politik der offenen Grenzen nennt er einen äußerst katastrophalen Fehler. Die Kanzlerin habe „all diese Leute“ ins Land gelassen, wo auch immer sie herkamen. Von den Folgen dieser Politik der offenen Grenzen habe Deutschland jüngst einen Eindruck bekommen, fügte er mit Blick auf den Weihnachtsmarkt-Anschlag in Berlin vom 19. Dezember hinzu. 

Donald Trump ist Deutschland sehr verbunden, weil sein Großvater von hier stammt. Mit Blick auf die USA möchte er sich keinesfalls in einer ähnlichen Situation wie die Deutschen wiederfinden. Die Amerikaner würden von seinem ersten Amtstag an auf sichere Grenzen setzen, denn er weiß: ""Die Leute wollen nicht, dass andere Leute in ihr Land kommen und es zerstören.“

#AfD Mut zur Wahrheit

http://www.focus.de/politik/ausland/zukuenftiger-us-praesident-donald-trump_id_6499073.html",2017-01-16T07:51:36+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1362671757096493/?type=3,NA,669,1402,215,292,17,2,14
540404695989874_1363609530336049,2153,5.40405E+14,AfD,"Heute verabschiedet sich Martin Schulz (SPD) aus Brüssel und gibt die EU-Parlamentspräsidentschaft ab. Über seine Rückkehr nach Deutschland freut sich nicht nur Beatrix von Storch (MdEP) in ihrem Abschiedsgruß, sondern auch wir. Denn nun macht Schulz vor Ort Wahlkampf für uns und trägt mit dazu bei, immer mehr SPD-Wählern die Augen zu öffnen. Dafür vielen Dank!",2017-01-17T08:10:13+0000,video,https://www.facebook.com/BeatrixVonStorch/videos/1412492398792201/,AfD shared Beatrix von Storch's video.,318,0,53,506,4,0,3
540404695989874_1363861266977542,3853,5.40405E+14,AfD,"Für die EU ist es ein denkwürdiger Tag. Nicht nur Martin Schulz (SPD) verabschiedete sich heute aus Brüssel, sondern im weitesten Sinne auch Großbritannien. Denn Premierministerin Theresa May gab heute erste Details zum Ablauf des Brexits bekannt. So will sie auch aus dem EU-Binnenmarkt aussteigen und lehnt Zwischenlösungen ab. Es soll eine klare Trennung zwischen EU und Großbritannien geben, was in den Leitmedien selbstverständlich für Aufruhr sorgt.

Dabei dürfte May, zumindest wenn man der Berichterstattung direkt nach dem Brexit Glauben schenkte, heute gar nicht vor der Presse stehen, um ihren 12 Punkte-Plan zum Austritt vorzustellen. Schließlich jagte damals ein Schreckensszenario das andere, der umgehende wirtschaftliche Bankrott Großbritanniens und die Nichtanerkennung des demokratischen Votums wurden, neben einigen anderen irrwitzigen Geschichten, von vielen Qualitätsmedien angekündigt.

Auch jetzt ist man nicht dazu in der Lage, den Brexit als das zu akzeptieren, was er ist: eine durchaus nachvollziehbare und demokratische Entscheidung der Mehrheit der Briten.

http://www.focus.de/politik/ausland/rede-der-britischen-premierministerin-im-live-ticker-knallharter-bruch-mit-eu-jetzt-spricht-theresa-may-ueber-ihren-brexit-plan_id_6507242.html",2017-01-17T14:35:39+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1363861266977542/?type=3,NA,459,789,116,110,18,3,1
540404695989874_1364781436885525,4949,5.40405E+14,AfD,"++ Bundespräsident Gauck zog heute Bilanz im Schloss Bellevue ++

Seine oft realitätsfernen, undemokratischen Äußerungen führten dazu, dass viele Bürger sagen: Das ist nicht mein Präsident.
Gauck ist der bisher polarisierendste Bundespräsident der deut",2017-01-18T13:42:23+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1364781436885525/?type=3,NA,1297,4254,29,2088,32,45,436
540404695989874_1364862673544068,2389,5.40405E+14,AfD,Bundesvorsitzende Frauke Petry zu Björn Höckes Äußerungen zum Holocaust-Mahnmal.,2017-01-18T15:25:59+0000,photo,https://www.facebook.com/Dr.Frauke.Petry/photos/a.782724038446912.1073741828.782456275140355/1353388058047171/?type=3,AfD shared Dr. Frauke Petry's photo.,1688,0,34,25,35,104,228
540404695989874_1365782643452071,2536,5.40405E+14,AfD,"Nach Angaben des Bundeskriminalamtes sind derzeit drei als ""Gefährder"" eingestufte Islamisten in Deutschland untergetaucht. Insgesamt sind offiziell 547 Gefährder bekannt, von denen jedoch nur 80 in Haft sitzen. 200 bewegen sich frei in Deutschland, der Rest soll sich im Ausland aufhalten.

Auch Anis Amri, der Islamist der in Berlin 12 Menschen tötete, war als Gefährder bekannt. Man sollte deshalb meinen, dass die Fraktionen im Bundestag nun ein Interesse daran hätten, diesen Fall genau zu untersuchen, um eine Wiederholung zu verhindern. Doch einen Untersuchungsausschuss will die große Koalition aus CSU/CDU und SPD nicht. Eine Opposition existiert längst nicht mehr, und ist es nicht verwunderlich, dass auch Grüne und Linke sich nicht für einen ""Amri-Ausschuss"" einsetzen. Die fadenscheinige Begründung: Zeitmangel, da sich die Legislaturperiode ihrem Ende nähert.

Einerseits ist es aus ihrer Sicht nachvollziehbar, dass sich die Konsensparteien nun nicht mit einem solchen Untersuchungsausschuss angreifbar machen wollen, so kurz vor dem kommenden Wahlkampf. Wer weiß, was ein Untersuchungsausschuss ermitteln würde?Andererseits zeigt diese Tatsache, dass man dem Terrorismus nach wie vor nicht mit der gebotenen Ernsthaftigkeit entgegentritt. Noch immer werden augenscheinlich die eigenen Interessen vor die des Volkes gestellt, ein unhaltbarer Zustand.

#AfD: Zeit für Veränderung!

http://www.sueddeutsche.de/politik/innenausschuss-zu-fall-anis-amri-drei-islamistische-gefaehrder-sind-vom-radar-verschwunden-1.3338648",2017-01-19T08:31:03+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1365782643452071/?type=3,NA,399,1804,19,418,39,50,746
540404695989874_1366887080008294,1810,5.40405E+14,AfD,"""Weder sehen wir die Notwendigkeit eines 'Wahrheitsministeriums', noch zweifeln wir an der Intelligenz der Bürgerinnen und Bürger, echte Nachrichten von Fakenews zu unterscheiden. Sollte Facebook diesen Plan tatsächlich umsetzen, dann wäre geraten einen neutralen Dienstleister zu wählen und keinen linken Klüngelverein, der sich bisher dadurch hervorgetan hat, Falschmeldungen zu produzieren."" 

Die gesamte Meldung lesen Sie auf:
https://afd-kompakt.de/2017/01/20/facebook-correctiv-wenn-das-wahrheitsministerium-wirklichkeit-wird/",2017-01-20T14:21:32+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1366887080008294/?type=3,NA,420,834,7,357,19,15,212
540404695989874_1367876196576049,5347,5.40405E+14,AfD,"Umfrage sieht AfD bei Bundestagswahl in Brandenburg vor Regierungspartei SPD

Nach einer aktuellen Umfrage würde die AfD bei Wahlen in Brandenburg heute mehr Stimmen erhalten, als die SPD :)

Jeder 5. Brandenburger würde die AfD wählen, wenn am Sonntag Bundestagswahlen stattfinden würden.

Zeit für Veränderungen! Zeit für die #AfD

http://www.focus.de/politik/videos/sonntagsfrage-umfrage-klatsche-fuer-sigmar-gabriel-afd-landet-in-brandenburg-erstmals-vor-der-spd_id_6528077.html",2017-01-21T13:05:48+0000,link,http://www.focus.de/politik/videos/sonntagsfrage-umfrage-klatsche-fuer-sigmar-gabriel-afd-landet-in-brandenburg-erstmals-vor-der-spd_id_6528077.html,NA,764,600,297,91,12,5,11
540404695989874_1369897973040538,528,5.40405E+14,AfD,"++ Programmhinweis ++

André Poggenburg bei ""Fakt ist!"", heute um 22:05 Uhr (Wiederholung um 02:15)

Fakt ist! Aus Magdeburg:
Das neue Miteinander – Rechts und links und nichts dazwischen?

In der Sendung sprechen die Gäste über die derzeitige Deba",2017-01-23T12:42:22+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1369897973040538/?type=3,NA,237,101,17,0,6,1,1
540404695989874_1371247679572234,795,5.40405E+14,AfD,"Während die Bundesregierung sogenannte ""Social-Bots"" als große Gefahr für die Demokratie ausgemacht haben will, setzt der staatliche Rundfunk nun selbst solche ein. ""Novi"" nennt sich die App, die nicht nur politisch korrekte Nachrichten der öffentlich-rechtlichen Anstalten an ihre Nutzer versendet, sondern sogar Fragen der Nutzer automatisiert beantwortet. Dies geschieht in Zusammenarbeit mit dem ebenfalls öffentlich-rechtlichen Jugendkanal ""Funk"", der schon jetzt durch seine Einseitigkeit auffällt.

Orwells 1984 wird immer mehr zur Realität. Wahrheitsministerien, Apps die die Wahrheit der Regierung verbreiten und ein Jugendkanal, der fast ausschließlich staatlich gefällige Inhalte publiziert. Die Meinungsfreiheit in Deutschland steht auf dem Prüfstand.

http://www.tagesschau.de/inland/novi-103.html",2017-01-24T09:19:05+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1371247679572234/?type=3,NA,242,490,5,133,37,21,456
540404695989874_1372592526104416,2382,5.40405E+14,AfD,"Die Welt veröffentlichte gestern einen Artikel, dessen ersten Absatz wir hier in Gänze zitieren. Unter dem Titel ""Eisige Kälte macht Flüchtlingen unterwegs zu schaffen"" lautet es: ""Sie suchen Schutz vor Verfolgung, Krieg und Tod. Doch bei der derzeitigen Eiseskälte ist für Flüchtlinge selbst der Weg von Österreich nach Bayern gefährlich. Erst kürzlich sind zwei Migranten erfroren.""

Weiter wird berichtet, zwei Migranten seien eben auf diesem Weg, also bei ihrer Flucht (!) von Österreich nach Deutschland, ums Leben gekommen: ""Nicht nur auf der Flucht über das Mittelmeer, sondern auch von Österreich nach Deutschland riskieren Flüchtlinge teils ihr Leben [...]"" Unser Mitgefühl gilt den Angehörigen der beiden erforenen Migranten, dennoch bleibt die Frage offen, warum Menschen von Österreich nach Deutschland flüchten müssen?

Die ""Welt"" tut sich wieder einmal hervor als meinungsbildendes Medium, das fern der Realität suggestiv versucht, ein völlig falsches Bild unters Volk zu bringen. Forderte Welt/N24-Chefredakteur Ulf Poschardt die Deutschen vor kurzem noch auf, sich gegen Donald Trump zu ""wehren"", malt man nun das abstruse Bild einer Flucht, die von Österreich nach Deutschland notwendig sei. Plumper geht es nicht mehr.

https://www.welt.de/regionales/bayern/article161477212/Eisige-Kaelte-macht-Fluechtlingen-unterwegs-zu-schaffen.html",2017-01-25T08:53:00+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1372592526104416/?type=3,NA,495,1500,4,1305,44,13,325
